"","GSM782710_CEBPD","GSM782711_CEBPZ","GSM782714_ETS1","GSM782715_FOXM1","GSM782716_FOXO3","GSM782720_HSF2","GSM782724_MITF","GSM782732_RELA","GSM782737_SP1","GSM782738_SP100","GSM782739_STAT1","GSM782740_STAT3","GSM782741_STAT6","GSM782743_TP53","GSM782744_UNTREATED","GSM782745_UNTREATED"
"TANGO2",2.20470709525916,-0.0241013754181234,2.07892638784681,-0.243691230928553,0.82696070352919,1.96766934449009,2.17720133251479,1.21780255162347,-0.290820657435967,1.57650859062077,1.02312650154204,-0.020947066840182,2.44149084324876,0.504104985801315,-0.148152780563502,0.148152780563502
"TAOK3",-0.531426212084683,0.408746532088757,0.725897868579723,0.78350748062661,1.71506946964263,-2.28834742160263,-0.133236719090849,1.08558651008807,0.699026984804027,1.82792914961903,1.39008809779796,-0.0191278688754715,1.03326855277275,0.0168018658436711,-0.104961852728834,0.104961852728834
"TAP1",1.34313475845414,-0.355995548420755,0.884861137903465,2.49283568406244,1.28989095978734,1.27028818398316,1.57248171191113,1.241077818517,0.156535621587118,2.23795728712234,2.73357590741339,-0.3948252853426,0.354868838842804,1.46393289197736,-0.467883733272705,0.467883733272705
"TBC1D31",0.798204004477949,-0.470432121885542,-1.30267056297028,1.61107802831784,-0.445176678116146,-2.08312210548844,-1.44135310975668,0.0223449143012811,-0.299385230538687,0.444600663141365,0.847373474020143,-0.406969007583014,-1.46144166820818,0.694729536281308,0.321138728300869,-0.321138728300869
"TBC1D32",0.155130199729076,0.772928846851842,1.33089675988094,2.52213546162244,-0.0941075779404718,-0.460590521836812,2.81363863301771,1.62225658486001,0.9714941396156,1.07181267080281,0.984890047267511,1.16683391955276,2.06011233345123,0.350282521714492,0.792108884479963,-0.792108884479963
"TBPL1",2.9314273996329,2.5774825026184,1.40258737932582,1.64467413279797,1.49004064789355,2.29423054383607,1.43592086360334,1.29556879566222,2.51683914063913,2.78024037966903,0.7865258106234,2.45541034118645,0.408455663341928,2.65144263795152,-0.456369130870771,0.456369130870771
"TBX18",-0.0478993557855435,1.06475977214461,-2.4567826874417,0.0994861119975506,-1.55896771861266,0.7871028013569,-1.32306394659853,0.888218575141348,-1.10268396553955,-0.15719692566817,0.812000524409883,0.38468869812011,0.623032291448056,-0.360885654992698,0.060151766637237,-0.0601517666372371
"TBX21",0.781308921339387,-1.88436735806419,0.436735241808516,0.580874432927631,-0.994093195465412,-1.0120250557221,0.492742531105157,-0.669170804836859,-1.20150659773603,-2.4599269923601,-1.42663686267958,0.557325238251283,0.128622980726202,-0.242664323435198,-0.582249570011039,0.582249570011039
"TBXA2R",-1.00823332663593,-1.66922122351462,-1.73479330936212,-1.68103269089841,-0.408091807047243,1.21475661278789,-2.15608878806673,-1.127647216753,0.0606918381739485,-1.89470705781562,-1.56370587768073,-0.80408027910897,-1.46061600228056,0.677682050073153,-0.0505480501611882,0.0505480501611882
"TBXAS1",-1.08825440325323,-1.07522458800422,0.224255587991629,-0.71181793023296,0.597726809286629,1.87172931961133,0.757104935971053,-1.2592316672479,0.212500396022105,-1.43084107764088,-1.64983242537789,-0.532222901961371,-1.51727858238778,0.521425495546853,0.110191647950916,-0.110191647950916
"TCEAL1",0.766483863202524,1.06245703407698,-0.185801184990478,1.47767124326075,-1.22170220343422,-1.92025257662896,0.806069931100483,1.41766595459138,0.271323015371959,1.04021205921132,1.52963719376784,0.310358845159919,0.384453022211433,-0.646784469763748,0.586810755875152,-0.586810755875152
"TCERG1",1.1310990891256,0.354910583048806,2.68045425992096,0.095942139421429,0.517282776379518,0.0531510963041322,1.30044928900793,0.945252888940358,2.07768591390605,-1.72969093742745,0.720831815476848,1.01501850764644,1.01914948888664,1.4490431249527,0.0391967730215875,-0.0391967730215875
"TCF12",-0.866626457214263,2.42731599622108,0.42843182517988,0.764737604143175,-1.10214068266628,-1.11730624665824,1.64224681920399,0.378581243628046,-0.0298838774821774,0.743065576459894,-0.641824695915715,-0.620515916343482,-0.103467654466112,-0.0514784827097044,0.753699967288042,-0.753699967288042
"TCF19",1.14734888479579,0.307155972940496,-0.56484490029769,-0.0099361111534225,-0.461004624029371,-0.554074505245592,-2.79526612753514,1.07445704459526,0.592954381099397,-0.68826103296711,1.00149805238498,0.967756631839527,-0.691297853729547,-0.119032827183269,-0.531483778507614,0.531483778507614
"TCF3",-0.274405793934734,-1.73686689000811,-0.832364610303333,-0.497223350806103,-1.57406053522222,0.527666304259791,-1.05814809789181,0.0220413163014003,-0.736534534472627,-0.317520953538038,-0.905552431887743,-1.4117088967311,-2.22679334796146,-3.41989757502632,-0.0885590093209216,0.0885590093209214
"TCF7L2",1.11091034250552,1.02720474161634,1.38634101321502,0.802544070119023,-0.459247676573201,-0.379040010753523,0.134488664151189,0.6037376193118,1.03385147307038,-0.9107609333354,-1.91528752722395,1.85007566255163,0.0931095174065931,-0.621887302391097,0.672469319592655,-0.672469319592655
"TCN2",-0.990538563223678,-0.516726531940454,1.39975716984175,-1.64982594550762,0.704392571971355,0.61797729302495,1.30096645564959,-1.47991771564151,0.288023184567604,-1.46912546446595,-1.44919454677736,0.0610776887270499,-0.782101595617318,0.0774431213582652,0.381881501160047,-0.381881501160047
"TDRD7",-0.607185882482128,0.107444399428132,-1.08651283473816,1.22409984049216,-0.0956057260791238,-1.55174753096635,1.32816887481349,0.0537565897355103,1.72368034188059,0.7804203053813,1.42916425169019,0.707662745996743,-0.977204865279553,-0.812113458648115,0.405047137592986,-0.405047137592986
"TDRKH",-0.556202558047202,0.408565279459179,-1.92269879400298,0.899665728846909,-0.286876666276223,-1.44601842010794,-1.40003631227678,0.143455075215284,-2.16678129818934,-2.62578352534723,-0.513413667870712,-0.732870838115088,-1.23620898679059,-0.219205266429465,0.439339408571424,-0.439339408571424
"TERT",-0.88923267099701,-1.33939929608925,-0.261052135982365,-1.87604773429885,0.127079104863944,0.593072940552834,-0.637844764434023,-1.2029428132734,1.13483364329075,-2.3867527807374,-2.0158143812022,0.543800865454847,-0.525532050672606,-0.534567158424106,0.188982999191166,-0.188982999191166
"TEX13A",0.428742750059544,0.499779301784962,0.687461081344678,-0.20582682036511,-1.25980426918187,1.0271966891455,-0.255810308076001,-0.997636710160655,1.44260728596769,-1.59524054093287,0.566917967671075,0.83071418670979,-0.0220469545916783,-2.18151785908987,-0.0960753556561187,0.0960753556561186
"TEX13B",-0.693064577379145,-1.06434108677398,-0.427759515684825,-1.50072286894614,-1.43521231851877,-2.81368755932432,-0.606825789027953,-1.81952023327985,-2.18171479443554,-2.5863487765756,-1.08425490256184,-2.48092476611031,-1.07076210467003,-3.20569556221547,-0.189922003097303,0.189922003097304
"TEX2",0.0980065487644421,-0.631492289768173,2.64915171714432,-0.0896763131991281,1.57837021866889,0.669510602326833,1.76844045068526,1.17575871871311,2.78469211764276,1.01490244908683,-0.0806518498190243,1.41644442921851,0.501576608142291,0.608927510095082,-0.114978393058299,0.114978393058299
"TF",-0.105098707395853,-2.78947664927775,-0.99619144544735,0.695761828188617,-0.380748633900409,-0.974087666498005,0.832563033227897,-0.32262173109791,-1.38809348826098,0.876884656842341,-0.62783583812589,-1.90187001506224,0.32966704613245,-0.413434686010121,-0.175792942067624,0.175792942067624
"TFAP2A",1.34972011229039,0.565502147629697,-0.0658669467782952,0.323516707862508,-0.0766567329795656,-2.81544367424405,-1.40649611073357,0.565140981258314,-1.38306678275021,-0.039748401534534,0.48372607325864,-0.296277472388031,0.720404155743101,0.0588811021198913,-0.0858951950264925,0.0858951950264925
"TFF1",-0.0816494700165769,0.46326880807595,-2.00571850334679,-1.4228589929781,0.283614879478041,-2.08300378195725,-2.41465257064391,-1.9292742038613,-1.83925405012815,-0.273725938377989,-0.933164978142194,-2.33690452755985,-1.36467893094883,-1.15644009977974,-0.129686139626402,0.129686139626402
"TFPI2",2.88313313089127,-0.0183426498139664,0.283273661417282,1.31110327015176,1.80879296324135,0.79961371488931,-1.61276442022055,0.177230487957671,-0.256243288479547,0.548549596066324,0.614583160971868,1.2610133061355,0.68332123539157,0.940377945696524,-0.323325587851049,0.323325587851049
"TFRC",0.293633174863695,0.0543914593511206,1.1957458761849,-0.738499148543928,1.64558002393185,2.82782827672734,2.52887380994567,0.46106270826596,0.0227416898530785,0.80604944426091,0.457637628428631,1.57635937486286,0.68066636269046,1.58773484712975,-0.508279273836648,0.508279273836648
"TGFA",3.29594630257754,-0.696688716575615,1.10944439728408,0.0330919259363496,0.655352637613213,1.12472539047167,0.166306396273425,0.114284966054872,0.451261827228271,-0.212838956934172,-0.252410428964475,0.32256793703602,0.763854100397631,-1.28058558576302,0.00827564699846398,-0.00827564699846398
"TGFB1",0.272195447880053,-0.408618450074237,2.20257862777868,-0.838652189970496,1.21605106268652,1.23377567262061,0.581815603675618,-0.214595259265652,0.440429094679729,-0.679207160648924,-0.721412199580801,2.31527356695505,-0.48444545074031,-0.500216934728843,-0.0889491071300186,0.0889491071300185
"TGFBR2",-0.393881975046164,-0.288506883495153,-0.0794230136604215,0.830937328543661,1.16994791209414,1.9654999361655,1.70496153718442,0.0185729015757443,1.75060551318689,2.11276904069365,-1.02505924260353,1.75550962962387,0.924817211804527,0.372661785317328,0.541637075618166,-0.541637075618166
"TGFBR3",2.18557776826137,-0.655056385695947,0.885854790902922,0.716269458313497,1.09770664597241,-2.08168135355803,1.54982288623442,0.622167454814682,-0.343331810777594,0.287572792510392,0.518371633801389,-0.712392898149429,0.635237078437305,0.844729955587457,0.0203957291664274,-0.0203957291664274
"TGM4",-0.356807684478807,0.132154820840683,1.22085099533749,-0.286174079580157,-1.64886033567941,-0.529364580352429,1.97489729896376,-0.226195177756742,0.55642670173822,-0.438386184825841,-2.05573145566905,0.593504212075391,-0.106488553360231,-1.23966959496267,-0.183393284012962,0.183393284012962
"TGM7",0.372860838889238,1.84001694848803,0.833766904354647,-1.57765854363732,-0.391591820179137,1.58966029317599,-0.305302952952286,-0.340738022690015,-0.82662124762662,1.08997652278978,-0.0423955974810954,0.240708174493061,-0.991621679981351,-1.38899673082134,-0.528393158273765,0.528393158273765
"TH",-1.01361148393878,1.53227474115806,-0.743264216031916,-0.372491447595995,0.275180329444879,2.01961969166819,-1.00967772104434,-0.498527357057087,-1.15788310620633,0.26699938647492,-1.57853019532868,-0.572019812548362,-0.703828973984804,1.07474401935659,0.084518339622871,-0.084518339622871
"THAP12",-1.28743015471426,0.631896094469588,-0.642473343907992,2.41250159660954,-0.569819201751986,0.564615529327209,-0.590004614550658,0.812464099263221,0.447402797870327,1.03528796575892,0.997168116924216,0.725966333635725,-0.823526837350613,1.83849757291414,-0.258745359241013,0.258745359241013
"THBD",-0.457012612599757,0.279019955986811,-0.726435193005109,-1.11468203819716,-1.03175625914175,2.82855275714366,-0.521464311761256,-0.996401058191645,-0.842026237907157,-1.21428976182584,-0.389777319433014,-0.901771764920362,0.350982894615083,0.0368720827600555,-0.600271754072772,0.600271754072772
"THBS1",-0.942777694614861,0.61828416226454,-0.249185274222374,0.134639874681354,1.16368901438737,2.42410584366893,0.675096284218702,1.32901210127325,-0.307786697528366,0.516014594037185,1.72399940633125,0.691592448551209,1.8005704981166,2.36914063849115,-0.474129424484968,0.474129424484968
"THOP1",0.264571916062734,0.612136973856573,2.99414378069776,1.29091715844169,2.80507956938044,0.405408596855237,1.66241621250696,1.57873607175031,1.65311614028976,1.5154062460339,0.990469187089071,1.84587989437855,-0.0115494764742946,0.206371591213093,-0.709385829564409,0.709385829564409
"THSD4",-0.242408573932837,0.197508192719024,0.74588607909672,0.390813676315136,0.887915175388463,2.04339487851493,-0.175627718249339,-0.139563346692543,1.50846460936114,1.00215937005758,0.0177105868533156,0.663500228676589,-1.72619009398848,-1.76854437841458,-0.194661463460653,0.194661463460653
"TIMM21",0.970426732346127,0.379490237508947,-1.15330785765082,0.611733514066173,-0.43162912525406,-0.762200184052278,-1.77071067939604,0.733752222286902,-1.18016743082017,0.760502214116169,0.739833747882453,0.397407115932373,-0.920132367922215,2.0321934048412,0.251321289909696,-0.251321289909696
"TIMP1",2.59101802107939,0.444522086002781,1.4859178289946,0.695120555538776,0.859148299776137,0.485535395842001,0.869321480446905,-0.796604584428242,1.59808476001536,0.884520825805873,-0.83981541212167,-0.948433077668364,-0.217936824804042,-0.680915499253034,-0.287344779096956,0.287344779096956
"TIMP2",-2.29869418405373,-1.26645038840599,-0.526479565749235,0.851521282370254,0.978510712419041,1.47124388915134,0.837962589227714,-1.09938678248704,-0.574357738295785,-0.335635887563499,0.0736934668699711,1.01162684254953,-0.497598149884782,0.386214471778796,0.367307354291828,-0.367307354291828
"TINF2",-0.198426138098091,0.428744077678529,-1.3050411297651,1.65217960381264,-0.947229093267887,-1.2921994626775,-2.34560979780665,0.0243886300740071,-0.176082114741842,0.519206974286091,0.396168960787978,-0.567669501621374,-0.902175305709391,-1.79362768747579,0.234831347277669,-0.234831347277669
"TLCD2",-0.0260367845811889,0.442474325341213,0.174623654570256,-0.337694818643198,1.32490537446901,-1.04018826574775,0.0686590135173512,0.265931768445254,-0.371465668989958,2.39036627336928,1.65495007725851,-0.683325013122943,0.28563119842114,-1.15200037192426,0.959478850791524,-0.959478850791524
"TLR2",-2.06468228638464,-2.34890423852722,-1.20421655051021,-1.54932474892036,0.108711739175248,-0.0579239735147646,-0.31582468652445,-2.22725396719606,-1.15334781345409,-0.159108497253452,-2.85464680422011,-1.51014452499919,-0.696728610031439,-0.144442588581745,0.424204034699682,-0.424204034699682
"TM2D3",1.03640939572319,0.826970135397815,1.77738816242438,3.04666809662874,-0.868494622942401,-0.273662482593822,1.62045559787769,-0.0799498960788766,0.419237510172511,1.51029612173393,0.764713475514266,1.64016840704918,1.00479772998962,1.62294089668346,0.386021532825696,-0.386021532825696
"TMC2",0.0395378313048447,-1.05219434058301,-0.672533244265741,-0.269432443542758,0.102639416201046,-0.345279172727857,-0.0766613994130541,-1.23814684260171,-1.51970407977188,-1.92163569821074,-1.47155270354761,-2.54762311133129,-0.271382111287898,1.5761120990235,0.40230206714443,-0.40230206714443
"TMEM160",-1.30444036494314,0.0595811406986221,-0.559729150384788,-2.13353161971337,-0.486143692626702,-2.55088817337487,-0.0550054746118388,0.257344285988149,-0.61421449756686,0.291144956565441,1.19355922491129,-0.180116318237757,-1.27771482916802,-1.5812975303876,-0.529978329895014,0.529978329895014
"TMEM205",-1.0478068660356,-0.0960766938501821,0.0087328251491345,-0.970111800932676,-0.455662991724461,0.35042089477604,1.1725942092732,-0.778935043058731,-0.501887194703006,0.46565212569486,-0.00220721388031937,-0.891606673817324,0.555054433116477,-3.12153292197488,0.73766145998403,-0.73766145998403
"TMEM237",1.57011225498449,-0.858121078963947,0.839524023831528,1.86403026978432,-0.171399891608775,0.0966710803696237,1.06097857300553,1.71297550571349,1.91926424775821,1.19121148416129,1.65167518258223,0.92996038174526,0.0115614846564293,2.82934529708628,0.338669472515987,-0.338669472515987
"TMEM60",-0.0913823351567023,-0.308822804861824,-1.42151326931938,0.297281854472047,-1.40983681728615,-3.01755790038432,-1.62327851912108,-0.596334802739509,-0.290270129034609,0.894631199079813,0.275806670492441,-1.46575184312452,-0.778620151676427,-1.43463757275132,0.475080296622167,-0.475080296622167
"TMEM95",-0.618001415829025,-0.345430138667103,0.83240174430246,-1.54208482488044,-0.78203176938176,0.792139667730226,-0.0331909377727672,-1.22832819050264,-0.882458043851041,-3.144106805156,-0.69231924393386,0.162266914633492,-1.73333725530599,-0.654474330126328,-0.285988538610462,0.285988538610462
"TMX2",0.528387652539963,0.443675434589402,2.54865802839483,0.301208579889419,1.67557110238689,1.36075441183331,2.2178280199488,0.21546249399304,2.19148828679643,0.619314239873686,1.24627810301793,2.40047725639041,1.36931503038753,2.83418902974888,-0.62671172702278,0.62671172702278
"TNC",1.26352132847376,-1.00032298047149,0.465756957386428,1.43626376374705,-0.628271639639327,-2.67488326678568,-0.406442235479494,0.0843128101708711,0.47361866647989,0.256983787513307,-1.41341958781813,-0.0552311662603973,-0.0975562849284811,0.00366615453279451,0.462976040088887,-0.462976040088887
"TNF",0.0858033863705014,-2.06072526408963,-0.823591176637555,0.207261350941614,0.700120085611156,0.746649534008393,-0.58743525475372,-1.47688030789713,-1.88391151805536,-2.49089241322768,-0.402381899211015,-1.33014733313722,-0.710819222355965,-1.67729809573464,0.0680279039749602,-0.0680279039749602
"TNFAIP3",2.8953521331918,0.755762544787941,1.39187902666581,1.44278212338884,2.68210979551705,1.94780699660633,1.48284222984381,1.22498618525592,2.14200863701364,1.02606575453376,0.628075767812267,1.88498324722877,-0.264296033639377,2.61231473218342,-0.592979067152743,0.592979067152743
"TNFRSF10A",2.89541674768874,2.8408709817558,2.53856221894761,1.86233161566634,3.03040643297889,1.03365132360104,2.67678430935959,1.35624448826492,1.88036525752999,0.865617581265977,2.54017296283875,2.65635956047466,1.99856031457054,2.30392854319427,-0.413866319798721,0.413866319798721
"TNFRSF10B",2.61866137265147,1.83606336909871,0.581478928444669,0.00375435702293903,0.536330402528079,2.6202819135253,1.36341491354,0.280919543369584,0.960841408158768,1.49840659379796,2.12038514988179,1.33935157376065,2.41359901225635,-0.0821635001121747,-0.503719005180611,0.50371900518061
"TNFRSF10C",-1.02794636749536,0.300698771543421,-1.59228183332167,-1.90866136126111,-2.16058605049781,0.991447422609891,-1.60475359596955,-2.04570843687739,-1.44292541969436,-2.01700436091227,-0.415431926252892,-0.10987028284297,-0.161341889482515,-1.06284098702139,0.488307155543742,-0.488307155543742
"TNFRSF10D",-2.03507186788557,-1.11571958633111,-2.95033711239777,-1.60978155223874,-1.64583785934608,-0.26156234854735,-2.59398803136247,-1.08824092142662,-2.40651674510944,-2.03850504430642,-0.0749487043709478,-2.17741724275499,-0.491432511447962,-0.987701919922526,0.522440406084891,-0.522440406084892
"TNFRSF1A",1.58531667538347,-0.564185537818668,-1.14556701762858,-1.71298976307021,-0.36146812600526,-0.498027845155576,1.32691313580716,-1.06426050472582,-0.372201501813617,-1.11402798712185,-0.343924831652254,0.534281025517963,-0.399429841350807,-2.29912203085947,-0.0443611081580685,0.0443611081580685
"TNFRSF1B",-1.04516603329153,-0.0907920134672856,-2.44079554516038,-1.18849970768483,-0.934245896348879,-2.32149742757053,-0.644472150352845,-0.666487986374978,-1.47750805791623,-0.3598905005555,-1.95625296027315,-1.55565941404497,-1.69595184249584,0.86244408812573,1.065904442519,-1.065904442519
"TNFRSF8",0.558895023690807,1.82117353578464,-0.930131463125794,-1.01891633268238,-2.21153868959086,0.269461441151735,0.0239484752267291,-1.3876790963542,-0.774139506697142,-0.0485315695445549,0.481440632939314,-0.863191075143442,-1.69477198198857,0.223217716711059,0.0385015735945655,-0.0385015735945655
"TNFSF10",-1.60402241375018,0.46983640374467,-1.39991089008365,-1.24449256492119,1.71395757024912,0.144024723624647,-2.10354205292447,-1.39560649689446,-1.33102727001542,-1.67555694399556,-0.751111018173405,-1.55455322948159,-0.832826471844113,-0.864849347415479,0.103488723402679,-0.103488723402679
"TNFSF11",-1.98920294820906,-0.271050349090282,-2.25816691702056,-1.56486652842748,-0.429225858063217,-0.296314180384837,-1.35101371298514,-1.33070167947581,-2.43021492641388,-3.21241605787815,-1.43984184796577,-2.44431694891209,-1.28998282095669,-0.391823821988762,-0.347029890580831,0.347029890580831
"TNFSF13B",0.5507915305719,1.3841815944404,-1.16354082950642,-0.390103505251998,-0.288632160411283,-1.45699624900056,0.666949671324611,0.790284026181584,-0.99509709509386,0.918901947774314,1.04561271032423,-0.496380468230066,2.17036428449138,-0.368173347568605,-0.405786529114702,0.405786529114702
"TNFSF14",-0.145618691936655,-1.8002850049792,-1.29273848116438,-0.443917990959054,-0.384509862574947,1.74246464743556,-0.899930488786259,-0.36476072116647,-1.72832842529228,-1.06523220972559,-1.05594137892985,-0.433110658854684,1.60931302032557,0.144496778337987,0.153002845514248,-0.153002845514248
"TNNC1",0.293485987242809,0.293485987242805,-0.738567151642022,0.800459101687734,-1.72091376506627,0.374595495722564,-1.23359178414585,0.656975273963227,-1.38697533891488,0.289834900037222,0.765456211683794,-1.58948197934808,0.544701871865629,-2.14635137875875,0.020145828027316,-0.020145828027316
"TNRC6B",0.312696902956286,0.176288746806199,0.797173046706708,-1.4340035072,2.08677976732077,-0.184334718443591,-0.99154513845379,2.05807813546313,0.832866580657734,0.285954456554775,1.3369835538713,1.1810312656817,0.97692740238386,1.57053276375232,0.361710119029698,-0.361710119029698
"TNRC6C",-2.1384857129135,-1.01858190527442,-0.160221247189579,-1.9517157828337,-0.20303434772077,1.86549048474302,0.100867464129834,-0.0876918248024071,0.857118600673397,-0.905708565149271,-0.779577425176815,0.498864895280317,0.538306750473328,-0.0478337385275821,-0.154893122232202,0.154893122232202
"TOM1",-0.933998869445931,0.59510865516093,-0.421697466119232,-0.0179721865734243,0.763601347354233,2.78653048035345,-0.300772683093752,-0.639991709849542,-0.924942667718411,1.76497810452383,-0.364473044861721,-0.287617396275935,0.29426727184754,0.458657876367456,-0.610079240950728,0.610079240950728
"TOM1L2",-1.76684714629414,-1.45573678507086,-1.12955711381179,-1.21361134141803,-0.746437320883835,-0.739507194320863,-1.40107369325019,-1.79813677090486,-0.329324526455981,-1.83206826759886,-0.799391950739329,-0.202823766554211,-0.216597665017758,-3.97720030783867,0.197675376215473,-0.197675376215473
"TOMM40",1.48332681321105,0.0795114640042415,2.14489347230344,-0.025755307649147,2.10372963536528,2.65248205574795,1.34285832967545,1.23320274130399,2.76419910138122,0.945317856867244,1.38494699916891,2.70774591889772,0.743038325956932,0.706645218228751,-0.346938525811468,0.346938525811468
"TOMM40L",0.885283525977603,2.29234095387515,1.76925774335156,2.94901963483563,1.07011664686128,0.865962315232387,2.36201218689522,0.880446266606467,0.565141066891871,0.153404937344921,1.42454865833481,3.11874582918673,0.970832612644357,0.43424308878659,-0.0799483333588925,0.0799483333588925
"TOP2A",-0.965623790006674,-1.48815754816646,-1.39353267971867,-1.27259332439403,-1.12457289368321,-1.68792157339068,-2.50909579284395,0.319424766184655,0.234882076197192,-2.08635587357573,0.0922843270292082,0.840438643518787,-1.99641893716297,-0.85297007592208,0.0365270865764996,-0.0365270865764996
"TP53AIP1",0.200321612838278,0.0548263790368161,-0.0435562682645129,-1.40526988931987,0.497099814327623,0.0531349091031487,-1.71183863328015,-0.92951016748864,-0.837764472862674,-2.13534955821566,-0.853715450707411,-1.32138872153406,-0.913200875081827,-3.14041923548142,-0.352125573654337,0.352125573654337
"TP53I3",-1.05010538283926,1.02799705583629,0.529935622783048,0.755398813514507,1.45129727249152,1.26488761818995,2.46589569442454,-0.131383626961394,-0.243146177957373,1.56363871706794,2.42125166205823,0.0458657848892094,1.03660153121446,-0.203355209745818,0.29451311821642,-0.29451311821642
"TP53INP1",0.0580928158280629,-0.58633442044752,-1.48218727781903,-1.51148038538788,-0.670333688542834,-0.225972293861949,0.312462239731596,-0.470539911500655,-1.18476549737299,-2.42434425895796,-1.44926840134162,-3.06961945476502,-1.01724244290025,-2.39762011273676,0.043047426343818,-0.043047426343818
"TP53RK",0.256403688543283,0.469625655461432,1.80919643158428,1.76261923219274,3.56142042735017,2.00344457587658,0.704808511078115,1.02275600724207,2.03929180384612,0.731514829910959,0.790160260231814,1.48536339892848,0.38121696487693,2.45906892716368,-0.207244480278274,0.207244480278274
"TP53TG1",-0.380927384966806,0.316289395435235,-0.0196916219138797,1.5607220425428,0.165930364050711,-0.431965017560155,-0.202898843973462,0.582729781294863,-0.112839336359053,1.92542361311666,2.42468079779937,-0.194360291527859,1.21137138773947,-1.26414245285579,0.69558504655778,-0.69558504655778
"TP53TG5",0.0568510006430159,-0.170247819073758,-2.12313936689541,0.400814784284261,-0.060896302977299,-0.278954591095669,-0.747297629687439,-0.499859802038687,-1.60089759225703,0.68862080126696,0.537359014191915,-2.51783771593122,0.998708352080971,-1.1228784104702,-0.197215383352285,0.197215383352285
"TP63",-0.35950201925663,-0.804671236311899,0.676508442698691,-2.67929356059775,-0.509784594223665,0.76093111434128,0.577985356659664,-1.53118023106651,-0.249163847148147,-2.48876240361679,-0.750596118989736,-1.15246251067035,-0.401833376031638,-0.430702366262565,0.122728502546166,-0.122728502546166
"TP73",0.610571480281182,-1.34809450216061,-0.231234833463726,-1.88652886646857,-1.84825727720978,-0.458623452634386,-1.88747005607065,-1.14241638379782,0.243191013416207,-1.64660575359859,-0.113688946249488,-2.1780753715774,-1.72592236476409,-0.953741219911987,-1.12908560159794,1.12908560159794
"TPCN1",-0.443663320997287,-0.425053438074456,0.270021761957544,-0.703201227249371,-1.96510054559207,-1.3277384068135,-0.982860424976709,-0.194388659638705,0.430572525076189,0.00574810219382092,-1.77274150999666,1.18821863060908,-1.9113702389367,-1.75329369177674,0.922316626567905,-0.922316626567905
"TPI1",-0.894249323930153,-1.00758910261977,0.790413481380955,-0.376390580951852,-1.34438293403838,-1.14693893591637,1.93655247763047,0.0978362213906505,1.090090265234,-1.54488074386572,-0.800805947469301,1.10703114342281,-0.511493148880322,-0.0174744974459096,-0.362006717076574,0.362006717076574
"TPMT",0.714651389099118,2.01415005136401,3.29586170142254,1.85917174603757,1.01605728876017,2.04756452140901,2.43219604389753,1.13993811116365,3.62866119909973,2.02542200977295,1.66844436111079,1.77451980705095,1.1586503198447,1.79379208304314,0.124032973789075,-0.124032973789075
"TRA2B",1.16551404055411,0.180253688769904,0.491503171299948,-1.84109841145119,0.338644103388391,-1.06460244899482,-0.748506745990359,1.12160887559289,1.13576698334694,0.123222209035922,0.763617133971925,1.05661094207568,-1.06982205346104,1.88056926379682,-0.0549831254261407,0.0549831254261408
"TRAF1",-0.992780857062703,0.101099385792447,1.17987270010806,0.21054187846913,-1.51647738359228,0.0829259867299094,1.07442729834736,-0.51019304677459,-0.749084628772047,-0.675955218327879,-1.17972581797705,1.42456162464593,-0.877781269537546,-2.23493428388402,0.0237658412902781,-0.0237658412902781
"TRAF2",2.37209131587131,-0.208904454281616,-0.134615507896358,0.127534633524068,1.67277274274081,1.35486331818282,0.439722674669117,1.72940102148843,1.71347897324677,2.1304361142028,0.0951482380440954,-0.595160570393827,1.98025877101376,1.51394137238092,-0.0779158401010191,0.0779158401010191
"TRAF3IP2",-2.90973179449902,-1.55794512774807,-1.63314778974238,-0.0712075906059243,-2.09612460393071,-2.30866834820337,-0.499400740102815,-1.75272285990102,-1.29165226229106,-0.737996478546644,0.196222058332045,-1.14662588707212,-0.46843532335364,-0.456962589757413,0.973884475227998,-0.973884475227998
"TRAF5",1.57179299388153,1.30732485035518,0.871903729494355,0.85346643486848,-0.907178750408281,-0.305116976760212,0.613956194155172,-1.15064685944299,0.42301208573475,-0.638357905762214,-2.28451663145372,0.171508790598902,-0.366121037574573,-0.882232967672953,-0.00155880162861271,0.00155880162861271
"TRAPPC11",-0.426266112350076,0.313585362850232,0.692293552533446,1.64817265237363,-1.71541640256183,-1.89676544978391,-0.901931130127122,0.450276778488288,0.200330632139552,1.06312398437948,-0.217826661680632,0.446415424379594,0.175529213458272,-1.44506608485964,0.545073428775262,-0.545073428775262
"TRAPPC3L",-0.488627323462992,3.25172094214132,0.540363091926066,-0.161445494459141,-0.490749433509368,-0.13826850211938,-0.546677992630985,0.569945828722055,-0.563867456716357,0.518952991591561,0.644628831144356,-0.719691133872792,1.09119609147494,1.20806523373548,-0.319946376979225,0.319946376979225
"TRDMT1",-1.23883698131009,-1.71517642315651,-1.02359281081756,-1.48937891813896,1.32601545590419,0.536745417660412,-1.54684562823351,-0.824481328585786,-0.0269626953699931,0.253984875333105,-0.882948954645583,0.963215897151726,-0.811124073724575,-2.05353590264055,-0.14434148001397,0.14434148001397
